Customer_ID,Age,Gender,Income_Level,Marital_Status,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Total_Purchase_Amount,Purchase_Channel,Customer_Satisfaction,Payment_Method,Time_of_Purchase,Discount_Used,Purchase_Intent,Shipping_Preference
64-915-2968,30,Female,High,Divorced,Týn nad Vltavou,Packages),$427.86,11.00,"$4,706.46",Mixed,6,Debit Card,03/03/2024,TRUE,Need-based,Express
94-495-3402,49,Female,High,Divorced,Mojogajeh,Beauty & Personal Care,$235.13,10.00,"$2,351.30",Online,3,Other,3/29/2024,TRUE,Planned,No Preference
84-458-6432,40,Female,Middle,Divorced,Mawu,Groceries,$361.27,4.00,"$1,445.08",Online,5,Credit Card,9/15/2024,TRUE,Need-based,Standard
46-452-3822,38,Female,Middle,Single,Genting,Furniture,$195.83,10.00,"$1,958.30",Mixed,7,Debit Card,1/25/2024,TRUE,Need-based,No Preference
54-877-5699,21,Male,High,Married,Madan,Sports & Outdoors,$340.31,10.00,"$3,403.10",Online,5,Other,9/18/2024,FALSE,Impulsive,No Preference
15-146-4456,40,Male,High,Divorced,Hexiangqiao,Animal Feed,$489.67,5.00,"$2,448.35",Mixed,5,Debit Card,12/21/2024,FALSE,Wants-based,Standard
76-620-2994,26,Male,High,Divorced,Na Muen,Mobile Accessories,$482.50,11.00,"$5,307.50",Mixed,1,Cash,9/28/2024,TRUE,Need-based,No Preference
60-834-3348,32,Female,Middle,Married,Gafargaon,Jewelry & Accessories,$433.14,10.00,"$4,331.40",In-Store,3,Debit Card,07/09/2024,FALSE,Impulsive,No Preference
77-742-5663,47,Female,Middle,Widowed,Qingban,Jewelry & Accessories,$375.70,6.00,"$2,254.20",Online,10,Other,9/27/2024,TRUE,Wants-based,No Preference
05-167-0833,21,Male,Middle,Single,Labège,Travel & Leisure (Flights,$381.30,12.00,"$4,575.60",Online,4,Credit Card,01/09/2024,FALSE,Planned,Express
86-182-9556,34,Male,High,Widowed,Port Elizabeth,Electronics,$210.21,4.00,$840.84,Mixed,10,PayPal,07/05/2024,FALSE,Need-based,No Preference
14-415-2802,29,Male,Middle,Widowed,Sauri,Health Supplements,$408.81,8.00,"$3,270.48",Mixed,3,Debit Card,7/16/2024,FALSE,Wants-based,Express
49-469-9163,20,Female,Middle,Divorced,Desakolot,Jewelry & Accessories,$118.65,10.00,"$1,186.50",Mixed,2,Credit Card,01/09/2024,TRUE,Impulsive,Standard
67-937-6624,50,Male,High,Divorced,Huambo,Software & Apps,$166.45,7.00,"$1,165.15",Mixed,1,Cash,8/13/2024,TRUE,Planned,Express
91-761-9492,29,Female,Middle,Divorced,Luoting,Travel & Leisure (Flights,$385.32,10.00,"$3,853.20",Online,1,PayPal,09/05/2024,TRUE,Impulsive,Standard
19-184-7665,25,Non-binary,Middle,Married,Stepnogorsk,Mobile Accessories,$293.99,10.00,"$2,939.90",Mixed,7,Credit Card,9/29/2024,FALSE,Wants-based,No Preference
19-383-9741,37,Male,Middle,Widowed,Zarechnyy,Toys & Games,$161.41,9.00,"$1,452.69",Mixed,8,PayPal,04/07/2024,TRUE,Impulsive,Standard
15-625-4047,39,Male,Middle,Single,La Unión,Groceries,$130.92,2.00,$261.84,Online,2,Cash,12/18/2024,TRUE,Impulsive,No Preference
81-820-4735,48,Female,Middle,Divorced,Banjar Medura,Toys & Games,$468.60,4.00,"$1,874.40",Mixed,6,PayPal,6/14/2024,FALSE,Need-based,No Preference
71-436-6908,47,Male,High,Divorced,Arnprior,Toys & Games,$237.57,5.00,"$1,187.85",Online,3,Cash,4/25/2024,TRUE,Need-based,No Preference
73-145-5784,50,Female,Middle,Divorced,Donglu,Furniture,$395.18,5.00,"$1,975.90",In-Store,5,Other,7/20/2024,TRUE,Need-based,Standard
50-637-1630,42,Polygender,High,Married,Inderka,Electronics,$427.94,12.00,"$5,135.28",Mixed,2,Other,3/29/2024,FALSE,Impulsive,No Preference
44-938-7475,28,Female,High,Single,Tochio-honchō,Hotels,$81.23,9.00,$731.07,Mixed,10,Cash,3/26/2024,FALSE,Wants-based,Standard
55-279-3045,23,Male,Middle,Single,Pasadena,Hotels,$257.43,5.00,"$1,287.15",Online,7,Other,4/14/2024,TRUE,Need-based,Standard
59-997-3903,42,Male,High,Divorced,Barishāl,Arts & Crafts,$305.73,7.00,"$2,140.11",Mixed,8,Cash,12/14/2024,TRUE,Planned,Express
12-029-9344,32,Male,High,Single,Kihurio,Toys & Games,$249.82,10.00,"$2,498.20",In-Store,6,PayPal,08/12/2024,TRUE,Wants-based,No Preference
41-130-2570,33,Male,Middle,Divorced,Oekero,Animal Feed,$332.79,11.00,"$3,660.69",Online,1,PayPal,8/29/2024,FALSE,Wants-based,No Preference
25-285-7453,32,Male,High,Single,Cluses,Arts & Crafts,$78.90,3.00,$236.70,In-Store,1,Debit Card,09/07/2024,FALSE,Planned,Standard
47-225-8686,29,Male,High,Widowed,Wrząsowice,Health Care,$122.55,9.00,"$1,102.95",Mixed,3,Credit Card,6/28/2024,FALSE,Impulsive,Express
33-519-4214,25,Non-binary,High,Divorced,Hengfeng,Mobile Accessories,$307.61,6.00,"$1,845.66",Mixed,9,PayPal,09/12/2024,TRUE,Need-based,No Preference
03-991-2098,41,Female,High,Divorced,Bor,Software & Apps,$152.33,2.00,$304.66,In-Store,6,Debit Card,1/19/2024,FALSE,Impulsive,No Preference
30-735-8744,24,Female,Middle,Divorced,Nawu,Mobile Accessories,$465.07,8.00,"$3,720.56",Online,2,Cash,03/02/2024,FALSE,Wants-based,No Preference
13-848-5757,32,Female,High,Single,Longotea,Sports & Outdoors,$498.23,10.00,"$4,982.30",Online,7,Other,01/08/2024,TRUE,Planned,No Preference
21-300-2001,41,Female,Middle,Widowed,Ḩabīl al Jabr,Luxury Goods,$491.18,3.00,"$1,473.54",Mixed,6,Cash,8/27/2024,FALSE,Impulsive,No Preference
38-587-1781,18,Male,Middle,Divorced,Gueset,Health Care,$149.42,3.00,$448.26,Mixed,6,Cash,01/03/2024,TRUE,Wants-based,Express
66-557-1474,25,Male,Middle,Single,Līkak,Furniture,$82.13,9.00,$739.17,Online,6,Debit Card,04/09/2024,TRUE,Need-based,Express
03-422-8710,49,Male,Middle,Divorced,Yuanguping,Sports & Outdoors,$425.18,4.00,"$1,700.72",Mixed,8,PayPal,3/19/2024,TRUE,Wants-based,Standard
39-731-8532,39,Male,High,Married,Colón,Arts & Crafts,$176.12,8.00,"$1,408.96",Online,10,Credit Card,6/15/2024,TRUE,Impulsive,Standard
80-830-3184,47,Female,High,Single,Lyon,Jewelry & Accessories,$70.30,6.00,$421.80,Online,8,Cash,03/03/2024,TRUE,Need-based,Standard
97-505-8416,43,Male,Middle,Married,Chamical,Luxury Goods,$319.39,7.00,"$2,235.73",Mixed,10,Credit Card,11/17/2024,FALSE,Planned,Standard
98-585-4742,38,Female,High,Widowed,Ágios Andréas,Home Appliances,$113.51,11.00,"$1,248.61",Mixed,2,Credit Card,2/14/2024,TRUE,Planned,Express
51-302-9537,40,Female,High,Single,Cibeusi,Animal Feed,$492.74,2.00,$985.48,Mixed,3,Other,2/29/2024,TRUE,Need-based,Express
88-313-2633,33,Male,Middle,Divorced,Itsandzéni,Furniture,$143.80,9.00,"$1,294.20",In-Store,7,Debit Card,2/22/2024,TRUE,Wants-based,No Preference
61-286-0069,18,Agender,Middle,Widowed,Kosh-Agach,Arts & Crafts,$158.54,5.00,$792.70,Online,7,Debit Card,3/31/2024,FALSE,Planned,Express
35-907-0586,39,Female,High,Married,Kuafeu,Furniture,$213.39,6.00,"$1,280.34",Online,5,Cash,10/27/2024,FALSE,Planned,Standard
30-522-1574,31,Male,Middle,Divorced,Xincheng,Health Supplements,$127.18,2.00,$254.36,In-Store,2,Debit Card,12/21/2024,FALSE,Planned,Standard
43-715-8777,27,Male,Middle,Divorced,Minneapolis,Luxury Goods,$476.63,9.00,"$4,289.67",In-Store,2,Debit Card,11/19/2024,TRUE,Impulsive,No Preference
94-692-4313,31,Female,High,Single,Péfki,Animal Feed,$56.02,3.00,$168.06,Online,6,PayPal,9/13/2024,FALSE,Need-based,Standard
96-915-4091,36,Female,High,Widowed,Ḩawallī,Electronics,$398.97,3.00,"$1,196.91",Online,3,Debit Card,9/26/2024,FALSE,Impulsive,No Preference
67-073-5578,27,Female,Middle,Divorced,São Mateus do Maranhão,Groceries,$53.45,6.00,$320.70,Mixed,9,Debit Card,7/14/2024,FALSE,Need-based,Standard
27-010-9462,21,Agender,Middle,Married,Imielin,Groceries,$61.19,2.00,$122.38,Mixed,6,PayPal,08/12/2024,TRUE,Wants-based,No Preference
19-689-4556,50,Female,Middle,Married,Przeworsk,Luxury Goods,$471.31,4.00,"$1,885.24",Mixed,8,Other,12/17/2024,FALSE,Impulsive,Express
53-143-6147,49,Female,High,Divorced,Amsterdam Nieuw West,Health Care,$179.19,10.00,"$1,791.90",In-Store,7,PayPal,3/21/2024,FALSE,Impulsive,Express
02-725-7664,43,Female,High,Divorced,Klishkivtsi,Food & Beverages,$294.61,6.00,"$1,767.66",In-Store,2,PayPal,10/03/2024,FALSE,Wants-based,Express
54-439-4748,35,Non-binary,High,Widowed,Borova,Health Care,$375.45,6.00,"$2,252.70",Online,8,Other,4/14/2024,FALSE,Impulsive,Express
66-949-9895,21,Male,Middle,Widowed,Vendargues,Electronics,$83.50,12.00,"$1,002.00",In-Store,7,Cash,1/25/2024,TRUE,Need-based,Standard
20-648-1010,34,Male,High,Married,Zilang,Home Appliances,$109.88,7.00,$769.16,Online,3,Credit Card,01/05/2024,FALSE,Impulsive,Standard
79-939-5393,21,Female,High,Married,Camalote,Office Supplies,$182.54,11.00,"$2,007.94",Mixed,1,Cash,8/21/2024,FALSE,Need-based,Standard
89-249-8369,23,Female,High,Widowed,Julayjilah,Furniture,$465.48,3.00,"$1,396.44",Mixed,8,Cash,6/21/2024,FALSE,Wants-based,No Preference
85-366-1482,31,Female,Middle,Married,Badajoz,Health Care,$224.52,8.00,"$1,796.16",Mixed,5,Credit Card,11/29/2024,TRUE,Impulsive,Express
34-874-7357,21,Male,High,Widowed,Fort Wayne,Beauty & Personal Care,$281.37,12.00,"$3,376.44",Online,2,Debit Card,01/02/2024,FALSE,Impulsive,Express
11-820-5039,22,Female,Middle,Married,Galán,Office Supplies,$125.68,2.00,$251.36,Online,8,Debit Card,6/21/2024,TRUE,Need-based,Express
73-846-1423,38,Female,High,Single,Saint Joseph,Beauty & Personal Care,$178.21,7.00,"$1,247.47",In-Store,8,PayPal,5/24/2024,FALSE,Planned,No Preference
90-363-8040,27,Male,High,Divorced,"Hospitalet De Llobregat, L'",Health Care,$483.23,7.00,"$3,382.61",Online,5,PayPal,12/19/2024,TRUE,Impulsive,Express
65-533-1660,18,Male,Middle,Married,Palma De Mallorca,Home Appliances,$415.30,11.00,"$4,568.30",In-Store,9,PayPal,9/25/2024,FALSE,Impulsive,Standard
98-376-8787,36,Male,High,Married,Pho Duc,Electronics,$85.52,7.00,$598.64,Mixed,3,Other,10/31/2024,FALSE,Planned,No Preference
18-938-9896,44,Female,Middle,Widowed,Łeba,Packages),$422.31,2.00,$844.62,In-Store,6,Other,08/09/2024,TRUE,Impulsive,No Preference
04-829-7037,48,Bigender,High,Married,Yaguaraparo,Arts & Crafts,$70.42,11.00,$774.62,Online,7,Other,10/01/2024,FALSE,Need-based,Express
93-455-0576,23,Female,Middle,Widowed,Novoorsk,Toys & Games,$437.40,6.00,"$2,624.40",Mixed,5,Credit Card,6/16/2024,FALSE,Planned,Express
84-637-9188,35,Male,Middle,Divorced,Wuyang,Jewelry & Accessories,$207.11,4.00,$828.44,Mixed,1,Other,3/28/2024,TRUE,Need-based,No Preference
81-111-7832,50,Female,High,Widowed,Pelasgía,Animal Feed,$378.87,2.00,$757.74,Online,2,Debit Card,6/16/2024,TRUE,Planned,No Preference
77-401-8183,30,Female,High,Divorced,Phúc Thọ,Baby Products,$349.00,10.00,"$3,490.00",Mixed,5,PayPal,1/15/2024,FALSE,Planned,No Preference
01-484-8220,38,Male,Middle,Married,Vsevolozhsk,Hotels,$330.27,3.00,$990.81,In-Store,9,Other,02/10/2024,TRUE,Impulsive,No Preference
11-121-0709,42,Male,Middle,Married,Kara Suu,Health Supplements,$410.29,10.00,"$4,102.90",Online,4,Credit Card,09/02/2024,TRUE,Planned,Express
36-649-0081,24,Female,High,Divorced,Beigucheng,Hotels,$400.86,7.00,"$2,806.02",Online,7,Credit Card,09/12/2024,TRUE,Planned,No Preference
61-176-8712,27,Female,High,Married,Cerro,Beauty & Personal Care,$225.12,11.00,"$2,476.32",In-Store,1,Cash,8/31/2024,TRUE,Planned,Express
75-526-2611,36,Female,High,Widowed,Yamaga,Beauty & Personal Care,$273.48,12.00,"$3,281.76",Online,5,Other,1/22/2024,TRUE,Wants-based,Express
72-339-1854,19,Bigender,High,Single,Sacramento,Furniture,$363.84,11.00,"$4,002.24",Online,3,Cash,8/30/2024,TRUE,Impulsive,Express
80-360-6324,24,Female,High,Single,Foso,Packages),$302.60,9.00,"$2,723.40",Online,10,Debit Card,7/23/2024,FALSE,Impulsive,Standard
24-591-4327,35,Male,High,Divorced,Nowe Brzesko,Animal Feed,$317.09,6.00,"$1,902.54",Online,2,Other,04/11/2024,TRUE,Impulsive,Standard
58-487-8848,38,Female,High,Married,Konārak,Beauty & Personal Care,$193.32,9.00,"$1,739.88",Mixed,8,PayPal,07/11/2024,FALSE,Wants-based,Express
61-453-3503,34,Male,High,Widowed,Qingshandi,Software & Apps,$282.24,6.00,"$1,693.44",Online,7,Credit Card,9/16/2024,TRUE,Need-based,No Preference
63-680-7694,29,Female,High,Divorced,Mbala,Hotels,$154.19,6.00,$925.14,Online,1,PayPal,9/22/2024,TRUE,Need-based,No Preference
51-431-7150,41,Female,Middle,Widowed,Shiqiao,Furniture,$84.15,10.00,$841.50,In-Store,1,PayPal,11/03/2024,TRUE,Impulsive,Standard
23-039-9347,41,Male,Middle,Divorced,Yatsuomachi-higashikumisaka,Health Supplements,$214.69,7.00,"$1,502.83",In-Store,7,Credit Card,5/15/2024,TRUE,Wants-based,Standard
18-832-6916,32,Male,High,Married,Czarna Dąbrówka,Animal Feed,$61.21,12.00,$734.52,Mixed,5,Credit Card,11/24/2024,TRUE,Planned,Standard
29-438-8126,36,Female,Middle,Single,Pasirmadang,Packages),$462.48,11.00,"$5,087.28",Online,2,Debit Card,3/31/2024,FALSE,Planned,Express
68-201-1633,33,Male,Middle,Married,Maño,Software & Apps,$449.18,3.00,"$1,347.54",Mixed,8,Credit Card,3/21/2024,TRUE,Wants-based,Standard
07-314-2945,25,Female,Middle,Married,Tiwi,Mobile Accessories,$314.36,7.00,"$2,200.52",In-Store,4,Cash,07/03/2024,TRUE,Impulsive,Express
64-490-6975,46,Female,Middle,Married,Ahar,Jewelry & Accessories,$367.70,3.00,"$1,103.10",Mixed,3,Credit Card,3/17/2024,TRUE,Need-based,No Preference
91-789-3191,41,Female,High,Single,Dake,Sports & Outdoors,$229.97,7.00,"$1,609.79",Mixed,9,Other,11/21/2024,FALSE,Need-based,Standard
83-714-9649,28,Female,Middle,Widowed,Harstad,Home Appliances,$226.53,3.00,$679.59,Online,10,PayPal,08/02/2024,TRUE,Wants-based,No Preference
33-203-4230,23,Male,High,Divorced,Perbaungan,Software & Apps,$218.32,2.00,$436.64,Mixed,7,PayPal,9/24/2024,FALSE,Need-based,Express
90-918-2833,48,Female,High,Widowed,Soroti,Furniture,$132.67,7.00,$928.69,In-Store,3,Other,12/18/2024,TRUE,Impulsive,Express
53-409-1176,26,Male,High,Single,Caruaru,Arts & Crafts,$416.96,7.00,"$2,918.72",In-Store,1,Other,5/25/2024,FALSE,Planned,Express
52-491-3386,39,Female,High,Married,Kamiennik,Arts & Crafts,$459.51,7.00,"$3,216.57",In-Store,5,Debit Card,01/05/2024,TRUE,Need-based,No Preference
10-870-3357,45,Male,Middle,Married,Boundiali,Sports & Outdoors,$487.96,2.00,$975.92,Mixed,2,PayPal,3/15/2024,TRUE,Need-based,No Preference
41-816-7753,22,Male,Middle,Divorced,Götene,Toys & Games,$150.11,7.00,"$1,050.77",Mixed,3,Credit Card,7/23/2024,TRUE,Wants-based,Standard
68-296-5978,36,Male,High,Married,Kadumelati,Hotels,$218.87,5.00,"$1,094.35",Mixed,4,Cash,9/18/2024,TRUE,Planned,No Preference
03-874-9055,29,Female,Middle,Married,Amparo,Mobile Accessories,$437.06,7.00,"$3,059.42",In-Store,6,Cash,03/09/2024,FALSE,Impulsive,Express
28-123-8406,33,Male,High,Married,Shimen,Beauty & Personal Care,$122.58,2.00,$245.16,In-Store,5,Other,1/29/2024,TRUE,Impulsive,Express
01-089-2223,35,Male,High,Married,Philadelphia,Food & Beverages,$195.07,8.00,"$1,560.56",Online,6,Debit Card,7/22/2024,FALSE,Impulsive,No Preference
23-758-1012,39,Female,Middle,Single,Myingyan,Books,$190.06,9.00,"$1,710.54",In-Store,2,Other,02/03/2024,TRUE,Planned,Standard
34-788-8387,38,Female,Middle,Single,Qingqu,Groceries,$485.76,10.00,"$4,857.60",In-Store,4,Debit Card,06/03/2024,TRUE,Wants-based,No Preference
53-865-9342,27,Female,High,Single,Poste de Flacq,Books,$242.57,7.00,"$1,697.99",In-Store,10,PayPal,10/05/2024,TRUE,Wants-based,No Preference
79-052-8470,35,Male,Middle,Widowed,Ţawr al Bāḩah,Arts & Crafts,$303.13,2.00,$606.26,Online,7,Debit Card,01/04/2024,FALSE,Need-based,Standard
86-359-7320,43,Female,Middle,Widowed,Phu Loc,Toys & Games,$136.10,5.00,$680.50,In-Store,2,Debit Card,2/27/2024,FALSE,Planned,Express
27-111-2242,40,Bigender,High,Single,Jembangan,Electronics,$249.02,11.00,"$2,739.22",Mixed,1,PayPal,10/01/2024,TRUE,Planned,Express
84-538-0238,19,Male,Middle,Divorced,Harhorin,Office Supplies,$466.74,7.00,"$3,267.18",In-Store,3,Debit Card,12/11/2024,TRUE,Need-based,Express
04-660-2742,46,Agender,High,Married,Meijiang,Animal Feed,$229.30,6.00,"$1,375.80",In-Store,6,Other,11/25/2024,FALSE,Planned,Express
96-496-9833,30,Female,High,Single,Lañgub,Packages),$450.52,8.00,"$3,604.16",Online,6,PayPal,1/13/2024,TRUE,Need-based,No Preference
27-672-6081,35,Male,High,Divorced,Bangbayang,Groceries,$246.44,4.00,$985.76,Mixed,3,Debit Card,9/17/2024,FALSE,Wants-based,No Preference
66-033-0540,34,Male,High,Widowed,Stěbořice,Home Appliances,$93.52,2.00,$187.04,Online,2,PayPal,08/12/2024,FALSE,Planned,No Preference
99-643-9845,28,Female,Middle,Married,Banturkrajan,Groceries,$137.75,6.00,$826.50,Online,1,Cash,09/09/2024,FALSE,Need-based,No Preference
27-571-9402,44,Female,Middle,Married,São Torcato,Home Appliances,$78.64,5.00,$393.20,Mixed,3,PayPal,5/26/2024,TRUE,Planned,Standard
10-430-5821,25,Male,High,Divorced,Kapan,Software & Apps,$214.82,9.00,"$1,933.38",Mixed,9,Other,11/09/2024,TRUE,Planned,No Preference
36-835-7445,45,Male,Middle,Married,Văn Giang,Mobile Accessories,$57.39,3.00,$172.17,Mixed,10,Credit Card,7/19/2024,FALSE,Impulsive,Standard
41-602-4042,47,Female,High,Single,Oslo,Beauty & Personal Care,$363.91,10.00,"$3,639.10",Online,2,Cash,01/07/2024,TRUE,Planned,Standard
63-743-6962,39,Male,Middle,Single,Tanushimarumachi-toyoki,Travel & Leisure (Flights,$304.79,12.00,"$3,657.48",In-Store,9,Other,01/07/2024,TRUE,Wants-based,Standard
66-772-9922,32,Male,High,Divorced,Kazo,Jewelry & Accessories,$363.98,4.00,"$1,455.92",Online,7,PayPal,5/27/2024,TRUE,Planned,Express
23-246-5927,47,Male,Middle,Widowed,Rawa Mazowiecka,Books,$249.60,7.00,"$1,747.20",Mixed,7,Debit Card,05/11/2024,TRUE,Wants-based,Standard
74-022-7557,19,Male,High,Married,Wŏnsan,Electronics,$345.04,12.00,"$4,140.48",In-Store,8,Credit Card,10/16/2024,TRUE,Planned,Express
78-214-5658,48,Female,Middle,Single,Villavicencio,Arts & Crafts,$59.15,3.00,$177.45,In-Store,1,Debit Card,4/19/2024,FALSE,Need-based,Standard
25-286-8786,27,Male,High,Single,Berlin,Home Appliances,$461.81,12.00,"$5,541.72",Mixed,8,Other,06/07/2024,TRUE,Wants-based,No Preference
55-955-9889,31,Female,High,Divorced,Wailang,Health Care,$280.88,4.00,"$1,123.52",Mixed,2,Credit Card,05/05/2024,TRUE,Planned,No Preference
34-237-3943,44,Male,Middle,Married,Fangshan,Luxury Goods,$283.70,8.00,"$2,269.60",Mixed,3,Cash,2/29/2024,FALSE,Impulsive,Express
19-386-9088,24,Female,High,Widowed,Tallahassee,Luxury Goods,$411.95,10.00,"$4,119.50",In-Store,4,PayPal,12/18/2024,TRUE,Impulsive,Standard
16-583-2801,32,Female,Middle,Widowed,Anchorage,Gardening & Outdoors,$476.11,5.00,"$2,380.55",In-Store,10,Debit Card,10/29/2024,TRUE,Wants-based,Standard
83-752-5439,28,Female,Middle,Married,Mulhouse,Gardening & Outdoors,$399.24,7.00,"$2,794.68",In-Store,2,Debit Card,6/21/2024,FALSE,Need-based,Standard
25-485-2023,26,Male,Middle,Divorced,Tangkilsari,Jewelry & Accessories,$90.79,12.00,"$1,089.48",In-Store,2,Other,9/16/2024,FALSE,Planned,No Preference
90-822-7664,38,Female,Middle,Married,San Carlos,Animal Feed,$229.56,9.00,"$2,066.04",Online,9,PayPal,1/14/2024,TRUE,Need-based,No Preference
22-039-6819,28,Female,Middle,Divorced,Queluz,Sports & Outdoors,$160.47,7.00,"$1,123.29",Mixed,3,Debit Card,3/17/2024,TRUE,Wants-based,No Preference
50-395-1941,30,Genderqueer,High,Married,Särkisalo,Software & Apps,$104.74,6.00,$628.44,Online,4,PayPal,9/22/2024,FALSE,Impulsive,No Preference
99-771-9310,37,Female,High,Widowed,Vitoria-Gasteiz,Food & Beverages,$399.95,10.00,"$3,999.50",In-Store,2,Cash,03/07/2024,TRUE,Need-based,Express
18-518-0140,47,Female,High,Divorced,Coro,Baby Products,$337.33,8.00,"$2,698.64",In-Store,5,Debit Card,11/25/2024,FALSE,Planned,Express
57-000-8646,41,Female,High,Widowed,Purwa,Jewelry & Accessories,$204.83,6.00,"$1,228.98",In-Store,5,Debit Card,4/22/2024,TRUE,Wants-based,Standard
81-926-9297,22,Female,Middle,Widowed,Gävle,Packages),$193.94,11.00,"$2,133.34",Mixed,3,Other,08/09/2024,FALSE,Wants-based,Standard
53-070-2625,46,Male,High,Married,Embu Guaçu,Mobile Accessories,$460.37,10.00,"$4,603.70",Online,7,Credit Card,7/13/2024,TRUE,Wants-based,Express
63-217-7638,34,Non-binary,Middle,Single,Colima,Arts & Crafts,$297.29,9.00,"$2,675.61",Online,9,Cash,01/01/2024,TRUE,Need-based,Standard
64-120-6212,31,Male,Middle,Single,Fubin,Books,$389.47,4.00,"$1,557.88",In-Store,9,Credit Card,02/11/2024,TRUE,Wants-based,Standard
01-404-3425,38,Male,High,Single,Talshand,Home Appliances,$370.05,11.00,"$4,070.55",Mixed,10,Cash,10/30/2024,TRUE,Impulsive,No Preference
68-971-6148,45,Male,High,Single,Palampal,Jewelry & Accessories,$462.24,2.00,$924.48,Mixed,1,Other,3/19/2024,TRUE,Wants-based,Express
22-053-4627,30,Female,High,Married,Kamárai,Food & Beverages,$472.53,11.00,"$5,197.83",Online,7,Debit Card,4/30/2024,FALSE,Wants-based,Express
09-258-0424,45,Female,Middle,Married,Ettelbruck,Home Appliances,$407.29,3.00,"$1,221.87",In-Store,5,Other,11/25/2024,FALSE,Planned,Express
56-782-9001,18,Male,High,Married,Cawayan,Mobile Accessories,$135.65,8.00,"$1,085.20",Online,9,Other,2/16/2024,FALSE,Impulsive,Standard
05-506-7216,36,Male,High,Single,Don Carlos,Animal Feed,$352.35,4.00,"$1,409.40",Online,1,Credit Card,6/20/2024,FALSE,Planned,Express
47-356-9730,25,Female,High,Single,Seleuš,Books,$441.73,12.00,"$5,300.76",Online,8,Credit Card,02/04/2024,TRUE,Planned,Standard
42-898-6421,21,Female,High,Divorced,Cervantes,Luxury Goods,$105.95,12.00,"$1,271.40",Mixed,7,Cash,08/04/2024,FALSE,Impulsive,Standard
17-364-8685,26,Male,High,Single,Ebebiyin,Groceries,$351.54,11.00,"$3,866.94",Mixed,8,PayPal,3/21/2024,TRUE,Planned,Express
13-618-9438,40,Male,High,Divorced,Chuquitira,Home Appliances,$321.26,12.00,"$3,855.12",Online,6,Debit Card,6/13/2024,FALSE,Need-based,Standard
32-457-2982,47,Female,High,Divorced,Proletarsk,Animal Feed,$421.50,11.00,"$4,636.50",Online,8,PayPal,04/04/2024,TRUE,Need-based,Express
43-386-2489,27,Bigender,High,Widowed,Naghalin,Food & Beverages,$253.29,6.00,"$1,519.74",Mixed,4,PayPal,05/02/2024,TRUE,Planned,Standard
67-438-2378,29,Female,Middle,Divorced,Honolulu,Jewelry & Accessories,$217.62,3.00,$652.86,Online,3,PayPal,2/14/2024,FALSE,Impulsive,No Preference
65-431-1264,21,Male,Middle,Single,Dhalie,Books,$226.04,11.00,"$2,486.44",Online,9,PayPal,5/14/2024,TRUE,Wants-based,Express
73-367-8478,41,Genderfluid,High,Single,Giesteira,Packages),$52.79,4.00,$211.16,Online,7,Debit Card,02/06/2024,TRUE,Impulsive,Express
84-162-8799,43,Male,Middle,Widowed,Khilok,Jewelry & Accessories,$385.08,7.00,"$2,695.56",In-Store,1,Debit Card,11/12/2024,FALSE,Impulsive,No Preference
51-546-9992,33,Male,High,Widowed,Cimara,Hotels,$181.10,2.00,$362.20,Online,7,Credit Card,12/26/2024,FALSE,Impulsive,No Preference
89-189-3295,23,Female,Middle,Single,Vereshchagino,Office Supplies,$246.41,7.00,"$1,724.87",In-Store,8,Cash,10/01/2024,TRUE,Need-based,Standard
45-776-7217,37,Female,Middle,Divorced,Binagadi,Baby Products,$140.87,8.00,"$1,126.96",In-Store,7,Other,03/03/2024,TRUE,Impulsive,No Preference
71-354-5174,34,Female,High,Single,Tsuen Wan,Software & Apps,$151.25,2.00,$302.50,In-Store,8,Debit Card,4/20/2024,TRUE,Planned,No Preference
05-975-6985,27,Male,High,Divorced,Banjar Batanpoh,Hotels,$171.52,3.00,$514.56,Mixed,9,Cash,8/21/2024,TRUE,Planned,Standard
42-859-2475,40,Male,Middle,Widowed,Yenakiyeve,Sports & Outdoors,$399.56,10.00,"$3,995.60",Online,4,Cash,10/21/2024,TRUE,Need-based,No Preference
34-094-1923,40,Female,Middle,Widowed,San Ramon,Sports & Outdoors,$173.46,4.00,$693.84,Mixed,9,PayPal,04/11/2024,FALSE,Wants-based,No Preference
57-797-8139,43,Male,High,Widowed,Sakété,Toys & Games,$332.14,10.00,"$3,321.40",Online,2,PayPal,02/09/2024,TRUE,Planned,No Preference
21-048-8669,37,Non-binary,Middle,Single,Pantenan,Food & Beverages,$247.05,8.00,"$1,976.40",In-Store,8,Cash,5/25/2024,FALSE,Wants-based,Standard
30-038-8752,49,Male,High,Single,Antrukan,Office Supplies,$365.88,10.00,"$3,658.80",Mixed,1,PayPal,4/16/2024,FALSE,Wants-based,Express
06-237-7338,27,Female,Middle,Married,Dhahab,Toys & Games,$354.92,8.00,"$2,839.36",Mixed,1,Debit Card,2/17/2024,TRUE,Wants-based,Express
71-817-5422,19,Female,High,Single,Vetluga,Jewelry & Accessories,$195.46,10.00,"$1,954.60",Mixed,10,Other,07/07/2024,TRUE,Impulsive,Standard
68-512-0568,40,Female,High,Married,Wolfsberg,Books,$474.03,7.00,"$3,318.21",In-Store,6,Other,08/03/2024,TRUE,Need-based,Standard
