Customer_ID,Age,Gender,Marital_Status,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Total_Purchase_Amount,Purchase_Channel,Customer_Satisfaction,Time_of_Purchase,Purchase_Intent,Shipping_Preference
84-162-8799,43,Male,Widowed,Cedarfield,Jewelry & Accessories,$385.08,7,"$2,695.56",In-Store,1,11/12/2024,Impulsive,No Preference
51-546-9992,33,Male,Widowed,Maplehurst,Hotels,$181.10,2,$362.20,Online,7,12/26/2024,Impulsive,No Preference
89-189-3295,23,Female,Single,Northfield,Office Supplies,$246.41,7,"$1,724.87",In-Store,8,10/01/2024,Need-based,Standard
45-776-7217,37,Female,Divorced,Crestwood,Baby Products,$140.87,8,"$1,126.96",In-Store,7,03/03/2024,Impulsive,No Preference
71-354-5174,34,Female,Single,Windridge,Software & Apps,$151.25,2,$302.50,In-Store,8,4/20/2024,Planned,No Preference
05-975-6985,27,Male,Divorced,Ashland,Hotels,$171.52,3,$514.56,Mixed,9,8/21/2024,Planned,Standard
42-859-2475,40,Male,Widowed,Belmontbridge,Sports & Outdoors,$399.56,10,"$3,995.60",Online,4,10/21/2024,Need-based,No Preference
34-094-1923,40,Female,Widowed,Sunnyside,Sports & Outdoors,$173.46,4,$693.84,Mixed,9,04/11/2024,Wants-based,No Preference
57-797-8139,43,Male,Widowed,Ridgefield,Toys & Games,$332.14,10,"$3,321.40",Online,2,02/09/2024,Planned,No Preference
21-048-8669,37,Non-binary,Single,Springfield,Food & Beverages,$247.05,8,"$1,976.40",In-Store,8,5/25/2024,Wants-based,Standard
30-038-8752,49,Male,Single,Crestwood,Office Supplies,$365.88,10,"$3,658.80",Mixed,1,4/16/2024,Wants-based,Express
06-237-7338,27,Female,Married,Birchgrove,Toys & Games,$354.92,8,"$2,839.36",Mixed,1,2/17/2024,Wants-based,Express
71-817-5422,19,Female,Single,Valleyfield,Jewelry & Accessories,$195.46,10,"$1,954.60",Mixed,10,07/07/2024,Impulsive,Standard
68-512-0568,40,Female,Married,Westonwood,Books,$474.03,7,"$3,318.21",In-Store,6,08/03/2024,Need-based,Standard
18-633-9387,27,Male,Married,Starhaven,Animal Feed,$106.96,6,$641.76,In-Store,7,03/09/2024,Impulsive,Standard
08-977-4418,29,Female,Married,Greenvale,Electronics,$371.84,9,"$3,346.56",In-Store,6,7/28/2024,Impulsive,Standard
97-738-8095,45,Polygender,Single,Hazelridge,Health Supplements,$461.16,8,"$3,689.28",Mixed,3,2/29/2024,Planned,Express
15-421-1255,24,Female,Single,Glenfield,Books,$497.75,11,"$5,475.25",In-Store,1,07/03/2024,Wants-based,Express
92-142-4328,45,Female,Married,Clearbrook,Health Care,$492.83,5,"$2,464.15",Online,4,03/02/2024,Need-based,No Preference
06-357-6548,39,Female,Divorced,Northgate,Groceries,$295.54,8,"$2,364.32",Online,4,7/27/2024,Planned,Express
59-261-4453,40,Male,Widowed,Elmhurst,Furniture,$494.81,9,"$4,453.29",Mixed,7,5/26/2024,Need-based,Standard
35-644-3184,21,Female,Single,Woodhaven,Mobile Accessories,$160.25,7,"$1,121.75",Online,5,03/04/2024,Need-based,No Preference
30-528-9105,42,Female,Married,Redwood,Gardening & Outdoors,$198.36,4,$793.44,Online,9,12/13/2024,Wants-based,Standard
14-709-8547,44,Female,Divorced,Brookstone,Furniture,$82.39,12,$988.68,In-Store,8,2/24/2024,Planned,Express
80-508-9866,46,Female,Married,Redfern,Hotels,$290.56,3,$871.68,In-Store,1,03/12/2024,Wants-based,No Preference
27-100-0661,29,Male,Divorced,Alderwood,Animal Feed,$206.79,5,"$1,033.95",In-Store,2,8/21/2024,Planned,Standard
68-488-7343,19,Female,Married,Thornfield,Baby Products,$401.43,8,"$3,211.44",Mixed,6,5/23/2024,Need-based,No Preference
63-304-1852,21,Male,Widowed,Maplecrest,Sports & Outdoors,$188.17,9,"$1,693.53",Online,5,5/26/2024,Need-based,Standard
53-843-5619,38,Female,Single,Chestnutfield,Gardening & Outdoors,$83.21,10,$832.10,Online,4,3/20/2024,Impulsive,Standard
44-786-7696,41,Bigender,Divorced,Pinevale,Gardening & Outdoors,$54.74,4,$218.96,In-Store,4,10/03/2024,Impulsive,No Preference
45-631-4619,49,Female,Divorced,Ironwood,Office Supplies,$371.12,8,"$2,968.96",Online,7,8/23/2024,Wants-based,No Preference
11-850-1953,32,Genderfluid,Single,Cresthaven,Packages),$293.64,3,$880.92,In-Store,8,9/17/2024,Impulsive,Express
20-421-2544,24,Male,Married,Timberwood,Books,$185.83,11,"$2,044.13",In-Store,9,10/17/2024,Impulsive,Standard
37-100-8709,27,Male,Divorced,Foxridge,Office Supplies,$117.13,7,$819.91,Mixed,10,08/08/2024,Planned,Express
78-361-5100,44,Female,Married,Birchland,Office Supplies,$52.24,11,$574.64,In-Store,4,12/12/2024,Impulsive,Standard
67-676-5945,28,Female,Married,Cedarpark,Baby Products,$446.69,7,"$3,126.83",In-Store,5,06/12/2024,Planned,No Preference
67-639-5838,23,Male,Married,Ridgebrook,Packages),$216.84,5,"$1,084.20",In-Store,1,3/28/2024,Planned,Express
51-415-1931,42,Female,Divorced,Riverwood,Electronics,$75.27,7,$526.89,Mixed,3,12/27/2024,Impulsive,Express
96-764-3843,20,Male,Widowed,Bramblefield,Office Supplies,$308.87,2,$617.74,In-Store,2,2/24/2024,Impulsive,Express
16-730-2056,49,Male,Divorced,Crestpark,Travel & Leisure (Flights,$169.77,5,$848.85,In-Store,9,6/15/2024,Wants-based,Standard
22-157-2494,19,Male,Divorced,Summerset,Toys & Games,$289.08,12,"$3,468.96",Online,10,8/14/2024,Wants-based,Standard
29-341-6463,38,Female,Single,Clearwater,Travel & Leisure (Flights,$74.09,10,$740.90,Mixed,9,5/15/2024,Impulsive,Standard
64-906-4475,43,Male,Married,Ashridge,Travel & Leisure (Flights,$201.53,5,"$1,007.65",Online,6,06/01/2024,Wants-based,No Preference
36-340-8494,38,Male,Divorced,Meadowmere,Arts & Crafts,$244.60,12,"$2,935.20",Online,6,8/25/2024,Wants-based,Standard
77-031-4898,21,Male,Widowed,Brookvale,Software & Apps,$320.50,10,"$3,205.00",In-Store,9,03/01/2024,Need-based,Express
86-097-9642,27,Male,Widowed,Willowfield,Jewelry & Accessories,$91.63,3,$274.89,In-Store,10,6/30/2024,Wants-based,Standard
64-090-3433,35,Male,Married,Oakdale,Sports & Outdoors,$251.93,8,"$2,015.44",In-Store,3,01/02/2024,Need-based,Standard
96-140-1936,30,Male,Married,Hillsworth,Luxury Goods,$477.35,4,"$1,909.40",Online,2,12/28/2024,Need-based,No Preference
38-830-6976,31,Male,Widowed,Fernhill,Baby Products,$86.63,10,$866.30,Mixed,2,09/02/2024,Wants-based,Express
82-864-1154,50,Bigender,Divorced,Southbrook,Health Care,$474.42,4,"$1,897.68",In-Store,9,9/21/2024,Need-based,No Preference
79-711-6779,34,Female,Widowed,Greenhaven,Gardening & Outdoors,$429.24,7,"$3,004.68",Mixed,1,3/27/2024,Need-based,No Preference
22-860-9860,24,Female,Married,Crestmont,Home Appliances,$470.38,8,"$3,763.04",Mixed,3,11/11/2024,Impulsive,Standard
72-590-6161,32,Female,Single,Evervale,Gardening & Outdoors,$495.80,4,"$1,983.20",Mixed,7,9/16/2024,Wants-based,Standard
76-213-5806,21,Female,Widowed,Hillcrest,Electronics,$129.64,4,$518.56,In-Store,3,5/27/2024,Need-based,Express
66-894-5431,41,Male,Single,Ridgewood,Mobile Accessories,$473.77,9,"$4,263.93",Online,9,05/02/2024,Wants-based,No Preference
20-939-3906,40,Female,Married,Brookhurst,Electronics,$130.84,4,$523.36,Online,10,9/13/2024,Need-based,Standard
86-390-9555,48,Male,Single,Summitwood,Groceries,$436.54,12,"$5,238.48",Online,8,5/30/2024,Wants-based,No Preference
91-602-0761,25,Female,Widowed,Northpoint,Animal Feed,$264.01,4,"$1,056.04",In-Store,5,10/21/2024,Need-based,No Preference
62-974-7965,30,Female,Divorced,Summerfield,Travel & Leisure (Flights,$58.27,2,$116.54,In-Store,4,10/15/2024,Need-based,No Preference
21-232-1397,25,Male,Single,Lakeshore,Sports & Outdoors,$190.76,10,"$1,907.60",In-Store,3,11/07/2024,Planned,Express
31-364-4144,40,Female,Widowed,Windmere,Animal Feed,$105.76,8,$846.08,Online,8,1/18/2024,Planned,Express
99-945-7193,24,Female,Single,Glenhaven,Hotels,$254.29,9,"$2,288.61",Mixed,7,4/30/2024,Impulsive,Express
91-053-3261,49,Male,Divorced,Starbrook,Sports & Outdoors,$435.52,9,"$3,919.68",Online,2,11/12/2024,Impulsive,No Preference
50-447-5171,50,Female,Married,Greenbrook,Office Supplies,$235.49,5,"$1,177.45",In-Store,6,5/13/2024,Impulsive,Express
89-754-7244,45,Male,Widowed,Foxdale,Mobile Accessories,$161.34,3,$484.02,Mixed,8,9/28/2024,Impulsive,No Preference
56-072-7011,19,Male,Single,Brookridge,Mobile Accessories,$167.67,11,"$1,844.37",In-Store,6,3/18/2024,Need-based,Express
74-281-3421,50,Female,Widowed,Timbercrest,Food & Beverages,$96.68,10,$966.80,Mixed,3,4/13/2024,Planned,No Preference
86-068-2133,32,Male,Married,Willowpark,Gardening & Outdoors,$234.58,3,$703.74,Mixed,6,4/23/2024,Impulsive,Standard
03-102-0288,21,Male,Married,Fernbrook,Furniture,$156.48,7,"$1,095.36",In-Store,5,3/13/2024,Wants-based,No Preference
74-033-1145,27,Polygender,Widowed,Oakshire,Jewelry & Accessories,$489.66,11,"$5,386.26",Mixed,6,1/18/2024,Wants-based,Standard
24-272-6205,39,Agender,Divorced,Riverbend,Packages),$161.85,9,"$1,456.65",In-Store,4,4/25/2024,Need-based,No Preference
90-170-1951,34,Male,Widowed,Summerdale,Electronics,$204.47,7,"$1,431.29",Online,9,8/15/2024,Wants-based,No Preference
73-259-8940,34,Female,Widowed,Brightwood,Hotels,$315.03,4,"$1,260.12",Online,6,11/10/2024,Planned,Express
77-796-5786,42,Male,Single,Auburnwood,Furniture,$330.36,12,"$3,964.32",In-Store,4,6/29/2024,Need-based,No Preference
23-949-1954,42,Male,Single,Maplevale,Toys & Games,$456.83,5,"$2,284.15",Online,9,6/20/2024,Need-based,No Preference
51-313-7293,31,Male,Widowed,Chestnutwood,Jewelry & Accessories,$236.05,6,"$1,416.30",In-Store,4,11/16/2024,Need-based,No Preference
62-797-9254,35,Female,Widowed,Grandvale,Home Appliances,$289.28,9,"$2,603.52",Online,7,6/29/2024,Wants-based,Express
27-941-4995,27,Female,Married,Westwood,Packages),$483.77,5,"$2,418.85",In-Store,5,7/20/2024,Wants-based,No Preference
01-799-2615,45,Male,Married,Stonebridge,Furniture,$64.50,7,$451.50,In-Store,7,7/28/2024,Wants-based,No Preference
82-133-0444,43,Male,Married,Hillgrove,Groceries,$436.57,4,"$1,746.28",Mixed,10,02/02/2024,Wants-based,Standard
43-920-9499,35,Bigender,Widowed,Meadowridge,Food & Beverages,$364.48,2,$728.96,Mixed,5,9/26/2024,Planned,No Preference
17-551-9779,33,Female,Widowed,Birchwood,Beauty & Personal Care,$221.88,12,"$2,662.56",In-Store,6,04/04/2024,Need-based,Express
49-037-2300,31,Female,Single,Bayridge,Clothing,$278.21,3,$834.63,Mixed,7,10/22/2024,Need-based,No Preference
95-876-9757,31,Female,Married,Glenmont,Health Supplements,$344.43,7,"$2,411.01",Online,4,07/12/2024,Impulsive,Standard
47-947-4888,26,Male,Single,Springbrook,Baby Products,$326.08,11,"$3,586.88",In-Store,6,6/30/2024,Impulsive,Express
83-003-2165,49,Male,Married,Ashwood,Gardening & Outdoors,$437.97,8,"$3,503.76",Online,7,04/02/2024,Need-based,Express
27-619-9264,23,Male,Single,Brookview,Packages),$391.87,3,"$1,175.61",Online,2,2/16/2024,Planned,Standard
49-476-1729,42,Male,Single,Crestbrook,Travel & Leisure (Flights,$333.41,3,"$1,000.23",Online,6,1/31/2024,Planned,Standard
64-803-7087,32,Male,Single,Baywood,Groceries,$251.54,9,"$2,263.86",Online,10,10/09/2024,Impulsive,No Preference
01-925-4021,37,Female,Single,Hawthorne,Electronics,$292.08,7,"$2,044.56",In-Store,9,04/09/2024,Need-based,Standard
51-116-5937,25,Polygender,Widowed,Clearbrook,Travel & Leisure (Flights,$204.29,11,"$2,247.19",In-Store,1,5/16/2024,Impulsive,Express
72-454-2741,49,Male,Single,Riverbrook,Packages),$258.68,4,"$1,034.72",Online,9,10/22/2024,Impulsive,No Preference
96-484-1000,26,Male,Married,Lakeshore,Gardening & Outdoors,$258.02,2,$516.04,In-Store,4,11/08/2024,Need-based,Express
07-834-3350,29,Female,Single,Windridge,Gardening & Outdoors,$181.87,12,"$2,182.44",Mixed,4,09/01/2024,Wants-based,No Preference
11-802-5604,26,Male,Divorced,Meadowbrook,Groceries,$81.18,8,$649.44,Online,3,5/17/2024,Impulsive,Express
41-750-4105,23,Female,Divorced,Brookside,Books,$382.94,8,"$3,063.52",In-Store,6,5/19/2024,Need-based,Standard
31-491-8457,47,Female,Single,Timberwood,Beauty & Personal Care,$402.82,7,"$2,819.74",Online,2,1/25/2024,Wants-based,No Preference
86-257-9581,30,Male,Single,Foxwood,Gardening & Outdoors,$497.76,2,$995.52,In-Store,3,03/08/2024,Wants-based,No Preference
22-981-6595,26,Female,Single,Chestnutvale,Furniture,$227.58,5,"$1,137.90",Online,1,7/13/2024,Need-based,No Preference
54-002-5845,35,Female,Divorced,Summitwood,Electronics,$263.57,2,$527.14,Mixed,9,11/21/2024,Impulsive,Express
31-927-7787,40,Male,Married,Bramblewood,Baby Products,$422.09,3,"$1,266.27",In-Store,9,3/31/2024,Need-based,Standard
46-098-9737,35,Male,Married,Crestvale,Gardening & Outdoors,$411.83,2,$823.66,In-Store,3,4/28/2024,Impulsive,Standard
27-017-7173,21,Male,Single,Windmere,Software & Apps,$242.65,3,$727.95,Mixed,8,07/09/2024,Planned,No Preference
53-102-9949,41,Male,Widowed,Silverwood,Sports & Outdoors,$298.93,6,"$1,793.58",Mixed,1,9/22/2024,Planned,Express
02-676-9312,44,Female,Single,Rockridge,Mobile Accessories,$191.21,7,"$1,338.47",Mixed,6,04/04/2024,Need-based,No Preference
28-969-7540,44,Female,Married,Willowbrook,Electronics,$136.67,3,$410.01,Online,2,6/20/2024,Impulsive,Standard
30-083-9565,37,Male,Widowed,Hillside,Sports & Outdoors,$324.11,11,"$3,565.21",Online,2,3/22/2024,Impulsive,No Preference
30-975-0306,40,Female,Widowed,Foxhaven,Animal Feed,$105.64,6,$633.84,Online,1,04/06/2024,Planned,No Preference
14-364-4904,43,Male,Widowed,Greenbriar,Electronics,$295.60,10,"$2,956.00",Online,9,5/20/2024,Need-based,Standard
08-652-2085,48,Male,Single,Auburnridge,Animal Feed,$227.03,9,"$2,043.27",In-Store,7,04/09/2024,Need-based,No Preference
67-037-2087,32,Female,Divorced,Redwood,Hotels,$485.77,10,"$4,857.70",Mixed,6,12/04/2024,Planned,No Preference
09-737-8354,37,Female,Widowed,Birchmont,Animal Feed,$173.43,4,$693.72,In-Store,1,5/27/2024,Need-based,No Preference
12-417-5609,29,Female,Widowed,Grandbrook,Baby Products,$462.96,2,$925.92,Online,6,07/01/2024,Planned,No Preference
25-096-6830,36,Male,Divorced,Havenwood,Mobile Accessories,$203.13,10,"$2,031.30",Online,5,8/15/2024,Impulsive,Standard
91-558-5922,50,Female,Married,Fernridge,Toys & Games,$443.11,9,"$3,987.99",In-Store,10,1/19/2024,Wants-based,No Preference
25-560-4506,31,Bigender,Divorced,Crestwood,Health Supplements,$254.83,2,$509.66,Mixed,2,9/18/2024,Wants-based,Standard
33-609-0598,29,Female,Single,Ridgefield,Luxury Goods,$336.89,4,"$1,347.56",Online,7,6/17/2024,Planned,Express
45-337-1798,26,Male,Married,Brookhaven,Baby Products,$337.17,8,"$2,697.36",In-Store,6,7/26/2024,Wants-based,No Preference
34-265-8558,22,Female,Single,Cedarbrook,Food & Beverages,$429.24,2,$858.48,Online,3,03/11/2024,Planned,No Preference
67-323-7406,35,Female,Married,Elmwood,Electronics,$197.70,7,"$1,383.90",Mixed,6,9/27/2024,Need-based,Standard
40-149-8247,23,Male,Married,Brightonwood,Home Appliances,$336.96,2,$673.92,In-Store,7,09/05/2024,Impulsive,No Preference
37-361-8691,40,Female,Married,Meadowvale,Packages),$489.81,11,"$5,387.91",Mixed,1,12/22/2024,Wants-based,No Preference
17-763-9416,32,Female,Single,Northhaven,Software & Apps,$455.55,8,"$3,644.40",Mixed,6,10/29/2024,Planned,No Preference
56-453-8263,29,Male,Divorced,Bayhaven,Mobile Accessories,$266.61,3,$799.83,Online,8,06/06/2024,Need-based,Standard
19-560-0717,50,Polygender,Married,Riverdale,Travel & Leisure (Flights,$460.88,5,"$2,304.40",Mixed,4,04/12/2024,Impulsive,Standard
40-199-1803,42,Male,Single,Rockhaven,Health Supplements,$361.40,2,$722.80,In-Store,5,12/21/2024,Impulsive,No Preference
09-332-0236,47,Female,Divorced,Cedarbridge,Baby Products,$51.86,4,$207.44,Mixed,6,12/25/2024,Need-based,No Preference
83-982-5300,27,Male,Married,Brookstone,Office Supplies,$310.16,5,"$1,550.80",Mixed,4,12/01/2024,Need-based,Standard
46-662-1571,40,Female,Widowed,Glenridge,Packages),$300.73,8,"$2,405.84",Online,9,3/31/2024,Need-based,No Preference
20-699-9217,28,Female,Married,Crestpark,Packages),$356.87,12,"$4,282.44",Mixed,9,10/12/2024,Impulsive,Standard
26-150-0209,28,Male,Widowed,Havenridge,Clothing,$82.37,6,$494.22,Mixed,4,12/25/2024,Impulsive,Standard
94-985-5336,29,Female,Divorced,Windfield,Clothing,$372.60,3,"$1,117.80",Mixed,6,01/11/2024,Planned,Express
97-715-3606,29,Female,Widowed,Willowvale,Animal Feed,$78.32,9,$704.88,Online,10,7/29/2024,Need-based,Standard
02-100-4320,32,Female,Single,Hawthorn,Baby Products,$71.72,12,$860.64,Online,5,01/11/2024,Wants-based,Express
16-070-0138,39,Female,Single,Ashbrook,Luxury Goods,$241.10,12,"$2,893.20",In-Store,2,7/30/2024,Planned,No Preference
82-474-5074,22,Male,Married,Copperwood,Travel & Leisure (Flights,$96.86,9,$871.74,Mixed,10,7/28/2024,Wants-based,Standard
36-444-5336,48,Male,Divorced,Ridgehaven,Food & Beverages,$276.25,11,"$3,038.75",In-Store,4,11/11/2024,Impulsive,Express
54-680-5344,29,Male,Widowed,Oakridge,Office Supplies,$318.45,10,"$3,184.50",In-Store,4,10/25/2024,Planned,No Preference
16-364-8096,41,Female,Married,Summitfield,Animal Feed,$117.03,6,$702.18,Online,9,9/20/2024,Impulsive,Standard
62-644-8183,50,Female,Married,Greenbrook,Toys & Games,$490.41,7,"$3,432.87",Online,10,10/22/2024,Planned,Standard
59-971-0799,48,Male,Divorced,Brookdale,Health Supplements,$476.42,7,"$3,334.94",In-Store,2,09/09/2024,Need-based,Standard
64-031-2046,29,Female,Divorced,Woodmere,Beauty & Personal Care,$392.27,5,"$1,961.35",Mixed,2,7/17/2024,Wants-based,No Preference
87-079-0237,36,Male,Single,Grandwood,Hotels,$207.24,9,"$1,865.16",Online,6,05/12/2024,Impulsive,No Preference
78-091-8662,43,Male,Divorced,Ashford,Gardening & Outdoors,$141.63,3,$424.89,Online,8,10/11/2024,Planned,Express
62-720-2922,30,Male,Widowed,Cresthaven,Home Appliances,$244.47,5,"$1,222.35",Online,5,6/23/2024,Impulsive,No Preference
47-528-3961,24,Male,Married,Starbrook,Gardening & Outdoors,$251.63,9,"$2,264.67",Online,2,8/23/2024,Need-based,Express
21-808-2293,30,Male,Divorced,Timberwood,Toys & Games,$431.78,12,"$5,181.36",Online,8,2/15/2024,Impulsive,No Preference
22-022-9256,37,Female,Married,Hazelridge,Jewelry & Accessories,$303.09,2,$606.18,Online,9,01/10/2024,Impulsive,No Preference
96-772-7220,40,Male,Married,Wildbrook,Travel & Leisure (Flights,$341.24,9,"$3,071.16",Mixed,3,11/18/2024,Need-based,Standard
25-866-7286,30,Female,Divorced,Maplehurst,Electronics,$211.39,10,"$2,113.90",Online,1,05/10/2024,Planned,Express
72-694-4159,39,Female,Married,Brookhurst,Electronics,$379.21,9,"$3,412.89",Mixed,1,9/18/2024,Impulsive,No Preference
10-079-8237,46,Female,Widowed,Glenhaven,Mobile Accessories,$309.53,8,"$2,476.24",Mixed,6,4/14/2024,Planned,Standard
47-460-8015,48,Male,Divorced,Summitwood,Books,$359.45,6,"$2,156.70",Online,8,03/06/2024,Impulsive,Standard
06-061-0023,20,Female,Widowed,Valleybrook,Hotels,$479.62,8,"$3,836.96",In-Store,3,4/19/2024,Planned,Express
80-487-2550,34,Male,Married,Silverwood,Electronics,$208.60,2,$417.20,Mixed,5,2/29/2024,Impulsive,Standard
23-617-2637,50,Female,Single,Ridgepoint,Software & Apps,$180.21,2,$360.42,Mixed,1,1/22/2024,Need-based,Express
60-005-5187,25,Male,Single,Foxbrook,Electronics,$197.90,3,$593.70,Mixed,8,1/18/2024,Wants-based,Standard
24-371-5870,49,Male,Single,Everwood,Home Appliances,$362.30,7,"$2,536.10",Online,4,9/30/2024,Planned,Standard
02-055-8248,25,Female,Divorced,Auburnwood,Health Supplements,$159.53,11,"$1,754.83",Mixed,3,4/27/2024,Impulsive,Express
54-238-5459,40,Female,Widowed,Meadowfield,Jewelry & Accessories,$149.52,9,"$1,345.68",In-Store,6,03/10/2024,Wants-based,No Preference
85-922-0190,19,Female,Widowed,Crestwood,Toys & Games,$206.32,5,"$1,031.60",Online,4,10/12/2024,Wants-based,Express
48-271-1908,40,Bigender,Single,Foxdale,Baby Products,$308.58,11,"$3,394.38",Online,7,5/21/2024,Need-based,Express
46-978-3874,22,Female,Single,Lakeside,Groceries,$91.34,5,$456.70,Online,1,01/10/2024,Impulsive,Express
53-595-7635,25,Female,Divorced,Willowridge,Luxury Goods,$455.44,7,"$3,188.08",Mixed,3,05/07/2024,Need-based,No Preference
08-185-6608,32,Female,Divorced,Northgate,Baby Products,$468.16,8,"$3,745.28",Online,5,1/22/2024,Planned,Standard
20-562-2569,44,Female,Divorced,Riverbend,Mobile Accessories,$463.67,5,"$2,318.35",Online,4,07/07/2024,Need-based,Standard
41-366-4205,50,Female,Single,Starhaven,Gardening & Outdoors,$69.78,9,$628.02,Mixed,6,3/28/2024,Wants-based,No Preference
77-241-7621,26,Male,Married,Ashland,Food & Beverages,$453.37,10,"$4,533.70",Mixed,6,03/11/2024,Wants-based,Express
53-091-2176,21,Female,Widowed,Bramblewood,Baby Products,$106.15,12,"$1,273.80",In-Store,5,3/30/2024,Impulsive,Standard
48-203-9118,21,Female,Single,Clearbrook,Health Care,$378.47,6,"$2,270.82",Online,10,12/08/2024,Planned,Express
